PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Myles, Z; Lobo, ND				Myles, Z; Lobo, ND			Recovering affine motion and defocus blur simultaneously	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article						defocus blur; affine motion; optical flow; defocussed motion		Motion in depth and/or zooming cause defocus blur. We show how the defocus blur in an image can be recovered simultaneously with affine motion. We introduce the theory, develop a solution method and demonstrate the validity of the theory and the solution by conducting experiments with real scenery.	Univ Cent Florida, Sch Comp Sci, Orlando, FL 32816 USA	State University System of Florida; University of Central Florida	Myles, Z (corresponding author), Univ Cent Florida, Sch Comp Sci, Orlando, FL 32816 USA.							BARRON JL, 1994, INT J COMPUT VISION, V12, P43, DOI 10.1007/BF01420984; ENS J, 1991, COMPUTER VISION PATT, P600; Horn B., 1986, ROBOT VISION, P1; IRANI M, 1994, CVPR, P454; LAVEST JM, 1993, IEEE T ROBOTIC AUTOM, V9, P196, DOI 10.1109/70.238283; LIU HC, 1994, INT C PATT RECOG, P361; MA J, 1990, J OPT SOC AM A, V7, P1883, DOI 10.1364/JOSAA.7.001883; MANMATHA R, 1994, COMPUTER VISION PATT, P141; MOBASSERI BG, 1994, IEEE INT C IM PROC, V3, P78; NAYAR S, 1995, ICCV95, P995; PENTLAND AP, 1987, IEEE T PATTERN ANAL, V9, P522; Smith W. J., 1990, MODERN OPTICAL ENG; SUBBARAO M, 1993, 931021 STAT U NEW YO; SURYA G, 1993, CVPR, P61; WERKHOVEN P, 1990, BIOL CYBERN, V63, P185, DOI 10.1007/BF00195857; XIONG Y, 1993, IM UND WORKSH, P967	16	33	33	0	0	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314 USA	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	JUN	1998	20	6					652	658		10.1109/34.683782	http://dx.doi.org/10.1109/34.683782			7	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	ZV807					2022-12-18	WOS:000074343300007
J	Stewart, AJ; Langer, MS				Stewart, AJ; Langer, MS			Toward accurate recovery of shape from shading under diffuse lighting	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article						shape-from-shading; diffuse lighting; interreflections; shadows; visual events; horizon; skyline	VISIBILITY	A new surface radiance model for diffuse lighting is presented which incorporates shadows, interreflections, and surface orientation. An algorithm is presented that uses this model to compute shape-from-shading under diffuse lighting. The algorithm is tested on both synthetic and real images, and is found to perform more accurately than the only previous algorithm for this problem.	NECI,PRINCETON,NJ 08540		Stewart, AJ (corresponding author), UNIV TORONTO,DEPT COMP SCI,10 KINGS COLL RD,ROOM SF4306,TORONTO,ON M5S 3G4,CANADA.							BERN M, 1994, ALGORITHMICA, V11, P360, DOI 10.1007/BF01187019; Cohen M. F., 1985, Computer Graphics, V19, P31, DOI 10.1145/325165.325171; COLE R, 1989, J SYMB COMPUT, V7, P11, DOI 10.1016/S0747-7171(89)80003-3; GIGUS Z, 1990, IEEE T PATTERN ANAL, V12; Horn B.K.P., 1975, PSYCHOL COMPUTER VIS; Horn B.K.P., 1989, SHAPE SHADING; HORN BKP, 1979, APPL OPTICS, V18, P1770, DOI 10.1364/AO.18.001770; KOENDERINK JJ, 1976, BIOL CYBERN, V24, P51, DOI 10.1007/BF00365595; LANGER MS, 1994, J OPT SOC AM A, V11, P467, DOI 10.1364/JOSAA.11.000467; LANGER MS, 1993, P 4 INT C COMP VIS B, P138; MOON P, 1981, PHOTIC FIELD; PLANTINGA H, 1990, INT J COMPUT VISION, V5, P137, DOI 10.1007/BF00054919; Siegel R., 1981, THERMAL RAD HEAT TRA; Stewart AJ, 1996, PROC CVPR IEEE, P411, DOI 10.1109/CVPR.1996.517105; Ward G. J., 1994, Computer Graphics Proceedings. Annual Conference Series 1994. SIGGRAPH 94 Conference Proceedings, P459, DOI 10.1145/192161.192286	15	33	34	0	2	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	SEP	1997	19	9					1020	1025		10.1109/34.615450	http://dx.doi.org/10.1109/34.615450			6	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	XX985					2022-12-18	WOS:A1997XX98500007
J	Aladjem, M				Aladjem, M			Linear discriminant analysis for two classes via removal of classification structure	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article						exploratory data analysis; dimension reduction; linear discriminant analysis; discriminant plots; structure removal		A new method for two-class linear discriminant analysis, called ''removal of classification structure,'' is proposed. Its novelty lies in the transformation of the data along an identified discriminant direction into data without discriminant information and iteration to obtain the next discriminant direction. It is free to search for discriminant directions oblique to each other and ensures that the informative directions already found will not be chosen again at a later stage. The efficacy of the method is examined for two discriminant criteria. Studies with a wide spectrum of synthetic data sets and a real data set indicate that the discrimination quality of these criteria can be improved by the proposed method.			Aladjem, M (corresponding author), BEN GURION UNIV NEGEV,DEPT ELECT & COMP ENGN,POB 653,IL-84105 BEER SHEVA,ISRAEL.			Aladjem, Mayer/0000-0003-3846-3417				ALADJEM M, 1991, COMPUT BIOL MED, V21, P321, DOI 10.1016/0010-4825(91)90014-Z; ALADJEM ME, 1994, SIGNAL PROCESS, V35, P1, DOI 10.1016/0165-1684(94)90186-4; ALADJEM ME, 1994, P 12 INT C PATT REC, V2, P67; Devijver PA, 1982, PATTERN RECOGNITION; FRIEDMAN JH, 1987, J AM STAT ASSOC, V82, P249, DOI 10.2307/2289161; FRIEDMAN JH, 1989, J AM STAT ASSOC, V84, P165, DOI 10.2307/2289860; FUKUNAGA K, 1985, IEEE T PATTERN ANAL, V7, P107, DOI 10.1109/TPAMI.1985.4767625; FUKUNAGA K, 1990, INTRO STATISTICAL PA; HAMAMOTO Y, 1991, PATTERN RECOGN, V24, P681, DOI 10.1016/0031-3203(91)90035-4; KRZANOWSKI WJ, 1995, J R STAT SOC C-APPL, V44, P101, DOI 10.2307/2986198; MALINA W, 1981, IEEE T PATTERN ANAL, V3, P611, DOI 10.1109/TPAMI.1981.4767154; Mclachlan GJ., 2005, DISCRIMINANT ANAL ST; SIEDLECKI W, 1988, PATTERN RECOGN, V21, P411, DOI 10.1016/0031-3203(88)90001-5	13	33	33	0	4	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	FEB	1997	19	2					187	192		10.1109/34.574805	http://dx.doi.org/10.1109/34.574805			6	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	WK728					2022-12-18	WOS:A1997WK72800015
J	AviItzhak, H; Diep, T				AviItzhak, H; Diep, T			Arbitrarily tight upper and lower bounds on the Bayesian probability of error	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article						Bayesian decision; probability of error; statistical pattern recognition		This paper presents new upper and lower bounds on the minimum probability of error of Bayesian decision systems for the two-class problem. These bounds can be made arbitrarily close to the exact minimum probability of error, making them tighter than any previously known bounds.	CANON RES CTR,PALO ALTO,CA 94304	Canon Incorporated	AviItzhak, H (corresponding author), STANFORD UNIV,DEPT ELECT ENGN,INFORMAT SYST LAB,STANFORD,CA 94305, USA.							DEVIJVER PA, 1974, IEEE T COMPUT, VC 23, P70, DOI 10.1109/T-C.1974.223779; Duda R.O., 1973, J ROYAL STAT SOC SER; HASHLAMOUN WA, 1994, IEEE T PATTERN ANAL, V16, P220, DOI 10.1109/34.273728; HELLMAN ME, 1970, IEEE T INFORMATION T, V16	5	33	33	1	4	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1264	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	JAN	1996	18	1					89	91		10.1109/34.476017	http://dx.doi.org/10.1109/34.476017			3	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	TP315					2022-12-18	WOS:A1996TP31500013
J	DAS, S; AHUJA, N				DAS, S; AHUJA, N			PERFORMANCE ANALYSIS OF STEREO, VERGENCE, AND FOCUS AS DEPTH CUES FOR ACTIVE VISION	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Letter						ACTIVE VISION; RANGE FROM STEREO; RANGE FROM VERGENCE; RANGE FROM FOCUS; PERFORMANCE EVALUATION; UNCERTAINTY ANALYSIS	QUANTIZATION-ERROR	This paper compares the performances of the binocular cues of stereo and vergence, and the monocular cue of focus for range estimation using an active vision system. The performance of each cue is characterized in terms of sensitivity to errors in the imaging parameters. The effects of random, quantization errors are expressed in terms of the standard deviation of the resulting depth error. The effect of systematic, calibration errors on estimation using each cue is also studied. Performance characterization of each cue is utilized to evaluate the relative performance of the cues. Also discussed, based on such characterization, are ways to select a cue taking into account the computational and reliability aspects of the corresponding estimation process.	UNIV ILLINOIS,COORDINATED SCI LAB,BECKMAN INST,URBANA,IL 61801; UNIV ILLINOIS,DEPT ELECT & COMP ENGN,URBANA,IL 61801	University of Illinois System; University of Illinois Urbana-Champaign; University of Illinois System; University of Illinois Urbana-Champaign								AHUJA N, 1993, IEEE T PATTERN ANAL, V15, P1007, DOI 10.1109/34.254059; BLOSTEIN SD, 1987, IEEE T PATTERN ANAL, V9, P752, DOI 10.1109/TPAMI.1987.4767982; DAS S, 1990, THIRD INTERNATIONAL CONFERENCE ON COMPUTER VISION, P485; HUERTAS A, 1986, IEEE T PATTERN ANAL, V8, P651, DOI 10.1109/TPAMI.1986.4767838; KAMGARPARSI B, 1989, IEEE T PATTERN ANAL, V11, P929, DOI 10.1109/34.35496; Krotkov EP, 1989, ACTIVE COMPUTER VISI; MATTHIES L, 1987, IEEE T ROBOTIC AUTOM, V3, P239, DOI 10.1109/JRA.1987.1087097; PENTLAND AP, 1987, IEEE T PATTERN ANAL, V9, P523, DOI 10.1109/TPAMI.1987.4767940; RODRIGUEZ JJ, 1990, IEEE T PATTERN ANAL, V12, P467, DOI 10.1109/34.55106; SNYDER MA, 1987, DARPA IMAGE UNDERSTA, P681	10	33	33	0	6	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1264	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	DEC	1995	17	12					1213	1219		10.1109/34.476513	http://dx.doi.org/10.1109/34.476513			7	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	TJ275					2022-12-18	WOS:A1995TJ27500008
J	GRIMSON, WEL				GRIMSON, WEL			THE COMBINATORICS OF HEURISTIC-SEARCH TERMINATION FOR OBJECT RECOGNITION IN CLUTTERED ENVIRONMENTS	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article						COMPLEXITY BOUNDS; CONSTRAINED SEARCH; OBJECT RECOGNITION	CONSTRAINT SATISFACTION PROBLEMS; MODEL-BASED RECOGNITION; LOCALIZATION; CONSISTENCY; ALGORITHMS; NETWORKS; TREE	Many current recognition systems use constrained search to locate objects in cluttered environments. Earlier analysis of one class of methods has shown that the expected amount of search is quadratic in the number of model and data features, if all the data is known to come from a single object, but is exponential when spurious data is included. To overcome this, many methods terminate a search once an interpretation that is "good enough" is found. In this paper, we formally examine the combinatorics of this approach, showing that choosing correct termination procedures can dramatically reduce the search. In particular, we provide conditions on the object model and the scene clutter such that the expected search is at most quartic. The analytic results are shown to be in agreement with empirical data for cluttered object recognition. These results imply that it is critical to use techniques that select subsets of the data likely to have come from a single object before establishing a correspondence between data and model features.			GRIMSON, WEL (corresponding author), MIT, ARTIFICIAL INTELLIGENCE LAB, CAMBRIDGE, MA 02139 USA.							[Anonymous], 1985, PERCEPTUAL ORG VISUA; AYACHE N, 1986, IEEE T PATTERN ANAL, V8, P44, DOI 10.1109/TPAMI.1986.4767751; BALLARD DH, 1981, PATTERN RECOGN, V13, P111, DOI 10.1016/0031-3203(81)90009-1; Bolles R. C., 1982, INT J ROBOT RES, V1, P57; DRUMHELLER M, 1987, IEEE T PATTERN ANAL, V9, P325, DOI 10.1109/TPAMI.1987.4767907; FAUGERAS OD, 1986, INT J ROBOT RES, V5, P27, DOI 10.1177/027836498600500302; FREUDER EC, 1982, J ACM, V29, P24, DOI 10.1145/322290.322292; FREUDER EC, 1978, COMMUN ACM, V21, P958, DOI 10.1145/359642.359654; GASCHNIG J, 1979, THESIS CARNEGIEMELLO; GASTON PC, 1984, IEEE T PATTERN ANAL, V6, P257, DOI 10.1109/TPAMI.1984.4767518; Grimson W. E. L., 1988, Second International Conference on Computer Vision (IEEE Cat. No.88CH2664-1), P700, DOI 10.1109/CCV.1988.590054; GRIMSON WEL, 1990, THIRD INTERNATIONAL CONFERENCE ON COMPUTER VISION, P644; GRIMSON WEL, 1987, IEEE T PATTERN ANAL, V9, P469, DOI 10.1109/TPAMI.1987.4767935; GRIMSON WEL, 1984, INT J ROBOT RES, V3, P3, DOI 10.1177/027836498400300301; GRIMSON WEL, 1990, ARTIF INTELL, V44, P121, DOI 10.1016/0004-3702(90)90100-E; HARALICK RM, 1980, ARTIF INTELL, V14, P263, DOI 10.1016/0004-3702(80)90051-X; HARALICK RM, 1979, IEEE T PATTERN ANAL, V1, P173, DOI 10.1109/TPAMI.1979.4766903; HUTTENLOCHER DP, 1989, MIT TR1045 ART INT L; JACOBS DW, 1988, MIT1023 ART IN LAB; LOWE DG, 1987, ARTIF INTELL, V31, P355, DOI 10.1016/0004-3702(87)90070-1; MACKWORTH AK, 1977, ARTIF INTELL, V8, P99, DOI 10.1016/0004-3702(77)90007-8; MACKWORTH AK, 1985, ARTIF INTELL, V25, P65, DOI 10.1016/0004-3702(85)90041-4; MONTANAR.U, 1974, INFORM SCIENCES, V7, P95, DOI 10.1016/0020-0255(74)90008-5; MURRAY DW, 1987, COMPUT VISION GRAPH, V40, P250, DOI 10.1016/S0734-189X(87)80118-4; MURRAY DW, 1988, INT J COMPUT VISION, V2, P153, DOI 10.1007/BF00133698; MURRAY DW, 1987, IMAGE VISION COMPUT, V5, P85, DOI 10.1016/0262-8856(87)90032-1; NUDEL B, 1983, ARTIF INTELL, V21, P135, DOI 10.1016/S0004-3702(83)80008-3; Sha'ashua A., 1988, Second International Conference on Computer Vision (IEEE Cat. No.88CH2664-1), P321, DOI 10.1109/CCV.1988.590008; Waltz D., 1975, PSYCHOL COMPUTER VIS, P19; [No title captured]	30	33	35	0	2	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314 USA	0162-8828	1939-3539		IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	SEP	1991	13	9					920	935		10.1109/34.93810	http://dx.doi.org/10.1109/34.93810			16	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	GJ180		Green Submitted			2022-12-18	WOS:A1991GJ18000006
J	BENARIE, J				BENARIE, J			THE PROBABILISTIC PEAKING EFFECT OF VIEWED ANGLES AND DISTANCES WITH APPLICATION TO 3-D OBJECT RECOGNITION	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article											BENARIE, J (corresponding author), IIT, DEPT ELECT & COMP ENGN, CHICAGO, IL 60616 USA.							AUGUSTEIJN MF, 1985, JUN P IEEE C COMP VI, P100; BENARIE J, 1987, COMPUT VISION GRAPH, V37, P345, DOI 10.1016/0734-189X(87)90042-9; BENARIE J, 1988, NOV P ICPR C ROM, P309; BENARIE J, 1990, PATTERN RECOGNIT JUN; BENARIE J, 1986, COMPUTER VISION 3D 2; BENARIE J, 1988, VISION SYSTEM 3D OBJ; FAUGERAS OD, 1981, IEEE T PATTERN ANAL, V3; HARALICK RM, 1979, IEEE T PATTERN ANAL, V1, P173, DOI 10.1109/TPAMI.1979.4766903; HOTTENLOCHER D, 1987, FEB P DARPA IM UND W; KANADE T, 1981, ARTIF INTELL, V17, P409, DOI 10.1016/0004-3702(81)90031-X; PELEG S, 1980, IEEE T PATTERN ANAL, V2, P362, DOI 10.1109/TPAMI.1980.4767035; ROSENFELD A, 1976, IEEE T SYST MAN CYB, V6, P420, DOI 10.1109/TSMC.1976.4309519; STEVENS KA, 1979, ARTIFICIAL INTELLIGE, V2; WITKIN AP, 1981, ARTIF INTELL, V17, P17, DOI 10.1016/0004-3702(81)90019-9	14	33	33	0	1	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314 USA	0162-8828	1939-3539		IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	AUG	1990	12	8					760	774		10.1109/34.57667	http://dx.doi.org/10.1109/34.57667			15	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	DQ388					2022-12-18	WOS:A1990DQ38800003
J	CLARK, JJ				CLARK, JJ			SINGULARITY THEORY AND PHANTOM EDGES IN SCALE SPACE	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Letter											CLARK, JJ (corresponding author), HARVARD UNIV, DIV APPL SCI, CAMBRIDGE, MA 02138 USA.			Clark, James/0000-0002-4512-6171				ARNOLD VI, 1981, SINGULARITY THEORY; BABAUD J, 1986, IEEE T PATTERN ANAL, V8, P26, DOI 10.1109/TPAMI.1986.4767749; CANNY J, 1986, IEEE T PATTERN ANAL, V8, P679, DOI 10.1109/TPAMI.1986.4767851; CLARK JJ, 1987, 1ST P INT C COMP VIS, P491; CLARK JJ, 1986, AUTHENTICATING EDGES; CLARK JJ, IN PRESS IEEE T PATT; Gilmore R., 1981, CATASTROPHE THEORY S; Guillemin V., 2010, DIFFERENTIAL TOPOLOG, V370; HARALICK RM, 1984, IEEE T PATTERN ANAL, V6, P58, DOI 10.1109/TPAMI.1984.4767475; HUMMEL RA, 1984, 111 NEW YORK U COMP; MARR D, 1980, PROC R SOC SER B-BIO, V207, P187, DOI 10.1098/rspb.1980.0020; Marr D., 1982, VISION; Milnor J., 1963, ANN MATH STUD, V51; Poston T., 2014, CATASTROPHE THEORY I; RICHTER J, 1986, BIOL CYBERN, V53, P195, DOI 10.1007/BF00342887; SHAH M, 1986, COMPUT VISION GRAPH, V34, P321, DOI 10.1016/S0734-189X(86)80046-9; STANSFIELD JL, 1980, MIT AI601 LAB MEM; Thom R., 2018, STRUCTURAL STABILITY; TORRE V, 1986, IEEE T PATTERN ANAL, V8, P147, DOI 10.1109/TPAMI.1986.4767769; Witkin A.P., 1983, P 8 INT JOINT C ART, P1019, DOI DOI 10.1007/978-3-8348-9190-729; YUILLE AL, 1986, IEEE T PATTERN ANAL, V8, P15, DOI [10.1109/34.41383, 10.1109/TPAMI.1986.4767748]	23	33	33	0	1	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314 USA	0162-8828	1939-3539		IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	SEP	1988	10	5					720	727		10.1109/34.6782	http://dx.doi.org/10.1109/34.6782			8	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	Q4255					2022-12-18	WOS:A1988Q425500013
J	YODA, H; OHUCHI, Y; TANIGUCHI, Y; EJIRI, M				YODA, H; OHUCHI, Y; TANIGUCHI, Y; EJIRI, M			AN AUTOMATIC WAFER INSPECTION SYSTEM USING PIPELINED IMAGE-PROCESSING TECHNIQUES	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article									HITACHI LTD,MUSASHI WORKS,KODAIRA,TOKYO 187,JAPAN	Hitachi Limited	YODA, H (corresponding author), HITACHI LTD,CENT RES LAB,DEPT 6,KOKUBUNJI,TOKYO 185,JAPAN.							AWAMURA D, 1984, SEMICONDUCTOR WO JUN, P112; BRUNING JH, 1975, IEEE T ELECTRON DEV, VED22, P487, DOI 10.1109/T-ED.1975.18167; Ejiri M., 1973, COMPUT VISION GRAPH, V2, P326, DOI 10.1016/0146-664X(73)90011-7; FUSEK RL, 1985, OPT ENG, V24, P731, DOI 10.1117/12.7973567; GOTO N, 1978, 4TH P INT JOINT C PA, P970; HARA Y, 1983, IEEE T PATTERN ANAL, V5, P623, DOI 10.1109/TPAMI.1983.4767453; HARRIS K, 1984, SOLDI STATE TECHNOLG, P159; HARRIS K, 1983, SOLID STATE TECH AUG; HSIEH YY, 1980, COMPUT VISION GRAPH, V14, P293, DOI 10.1016/0146-664X(80)90024-6; JARVIS JF, 1980, IEEE T PATTERN ANAL, V2, P77, DOI 10.1109/TPAMI.1980.4766975; Konishi T., 1982, Journal of the Institute of Television Engineers of Japan, V36, P38, DOI 10.3169/itej1978.36.38; PAU LF, 1983, IEEE T PATTERN ANAL, V5, P602, DOI 10.1109/TPAMI.1983.4767449; Rosenfeld Azriel, 1976, DIGITAL PICTURE PROC, V2, P8	13	33	38	0	2	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1264	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.	JAN	1988	10	1					4	16		10.1109/34.3863	http://dx.doi.org/10.1109/34.3863			13	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	L4366					2022-12-18	WOS:A1988L436600002
J	BOLLE, RM; COOPER, DB				BOLLE, RM; COOPER, DB			BAYESIAN RECOGNITION OF LOCAL 3-D SHAPE BY APPROXIMATING IMAGE INTENSITY FUNCTIONS WITH QUADRIC POLYNOMIALS	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE			English	Article											BOLLE, RM (corresponding author), BROWN UNIV,DIV ENGN,ENGN MAN MACHINE SYST LAB,PROVIDENCE,RI 02912, USA.							Apostol T., 1969, CALCULUS, VII; BECK F, 1974, SURFACE COLOR PERCEP; CERNUSCHIFRIAS B, 1984, IEEE T PATTERN ANAL, V6, P430, DOI 10.1109/TPAMI.1984.4767548; CERNUSCHIFRIAS B, 1983, 8TH P INT JOINT C AR, P966; CHEN PC, 1980, COMPUT VISION GRAPH, V12, P153, DOI 10.1016/0146-664X(80)90009-X; COOPER DB, 1974, IEEE T INFORM THEORY, V12, P455; FOLEY FD, 1982, FUNDAMENTALS INTERAC; HAKALA DG, 1981, AUG SIGGRAPH 81 SEM; HARALICK RM, 1979, AUG P IEEE C PATT RE, P489; Horn Berthold K. P., 1975, PSYCHOL COMPUTER VIS, P115; HORN BKP, 1979, APPL OPT, V18, P1170; HORN BKP, 1970, MIT MAC TR79; LINDLEY DV, 1961, 4TH P BERK S MATH ST, V12, P453; MORGENTHALER DG, 1981, IEEE T PATTERN ANAL, V3, P482, DOI 10.1109/TPAMI.1981.4767134; PREWITT FMS, 1970, PICTURE PROCESSING P, P75; SCHUMAKER LL, 1979, APPROXIMATION THEORY, V2; Tanimoto S., 1975, COMPUTER GRAPHICS IM, V4, P104; Von Mises R., 1964, MATH THEORY PROBABIL	18	33	33	0	1	IEEE COMPUTER SOC	LOS ALAMITOS	10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314	0162-8828			IEEE T PATTERN ANAL	IEEE Trans. Pattern Anal. Mach. Intell.		1984	6	4					418	429		10.1109/TPAMI.1984.4767547	http://dx.doi.org/10.1109/TPAMI.1984.4767547			12	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Engineering	SY289	21869210				2022-12-18	WOS:A1984SY28900003
